"Date","Item name","Brand","Location","Gross sales","Units sold","Unique orders","Currency code","Is parent","Parent name"
"11/19/2022","MB10 霹靂波浪酥薯 Seasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/19/2022","BF12 Leggy Stunner Cauliflower Rice 低碳低澱粉雞扒藜麥椰菜米","Body Fit","Just Kitchen - Sai Ying Pun","20.0000","1","1","HKD","No","Body Fit Combo for 2"
"11/19/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","26.0000","1","1","HKD","Yes",""
"11/19/2022","BF04 精實三文魚柳藜麥飯 Fresh Off The Boat","Body Fit","Just Kitchen - Sai Ying Pun","152.3000","1","1","HKD","Yes",""
"11/19/2022","低碳低澱粉雞腿餐盒 Chicken Leg Low Carb Bento BF12","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","99.8000","1","1","HKD","Yes",""
"11/19/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","2","2","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/19/2022","IL04 Fried Chicken Rice 機運大開雞排飯","Inluck","Just Kitchen - Sai Ying Pun","355.6000","4","3","HKD","Yes",""
"11/19/2022","BF02 美腿雞扒藜麥飯 Leggy Stunner","Body Fit","Just Kitchen - Kwun Tong","0.0000","2","1","HKD","No","Body Fit 二人套餐"
"11/19/2022","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐","Mr. Beast Burger","Just Kitchen - Chai Wan","338.2000","2","2","HKD","Yes",""
"11/19/2022","MB02 美式雞肉堡套餐 Chicken Sandwich Combo","Mr. Beast Burger","Just Kitchen - Chai Wan","281.4000","2","2","HKD","Yes",""
"11/19/2022","IL31 八點擋太陽花煎蛋 Over-Easy Egg","Inluck","Just Kitchen - Sai Ying Pun","20.4000","1","1","HKD","Yes",""
"11/19/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","236.4000","3","3","HKD","Yes",""
"11/19/2022","Beast Style 特製雙層牛肉堡 MB03","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","132.3000","1","1","HKD","Yes",""
"11/19/2022","BF13 Energy Bomb Cauliflower Rice 低碳低澱粉豬扒藜麥椰菜米","Body Fit","Just Kitchen - Sai Ying Pun","105.0000","1","1","HKD","Yes",""
"11/19/2022","Cola Zero 零系可樂","Body Fit","Just Kitchen - Sai Ying Pun","4.0000","1","1","HKD","No","Body Fit Combo for 2"
"11/19/2022","原味波浪酥薯 Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/19/2022","⭐ 唐揚雞 Karaage IL14","[Roo] Ginza-don","Just Kitchen - Sai Ying Pun","47.0000","1","1","HKD","Yes",""
"11/19/2022","IL11 炒野菜 Stir-Fry Vegetables","Master Don","Just Kitchen - Sai Ying Pun","50.0000","2","2","HKD","Yes",""
"11/19/2022","IL07 家傳辣滷肉拌麵 Spicy Braised Pork Dry Noodle","Inluck","Just Kitchen - Sai Ying Pun","200.1000","3","3","HKD","Yes",""
"11/19/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","169.1000","1","1","HKD","Yes",""
"11/19/2022","Body Fit 二人套餐","Body Fit","Just Kitchen - Kwun Tong","176.4000","1","1","HKD","Yes",""
"11/19/2022","美腿姊姊捲餅 Chicken Thigh Wrap BF31","[Roo]Go Lean","Just Kitchen - Kwun Tong","150.0000","2","1","HKD","Yes",""
"11/19/2022","可樂 Coca Cola","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/19/2022","調味(微辣) Seasoned","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","5","3","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/19/2022","零系可樂 Cola Zero","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"11/19/2022","霹靂波浪酥薯 (微辣) Signature Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","3","3","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/19/2022","MB11 原味波浪酥薯 Unseasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Chai Wan","36.8000","1","1","HKD","Yes",""
"11/19/2022","可樂 Coca Cola","Mr. Beast Burger","Just Kitchen - Chai Wan","22.0000","1","1","HKD","Yes",""
"11/19/2022","淡謀謀熱檸檬⽔ Hot Lemon Water","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","10.0000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"11/19/2022","排骨雞腿魯肉便當 Locals' Favorite- Pork Cutlet & Chicken Thigh Bento FC08","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","267.0000","3","3","HKD","Yes",""
"11/19/2022","White Sesame Sauce 胡⿇醬","[Roo]Go Lean","Just Kitchen - Chai Wan","15.8000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"11/19/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","2","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/19/2022","FC02 鬍鬚張經典魯肉飯便當 Taiwan Signature Braised Pork Bento","鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","146.0000","2","1","HKD","Yes",""
"11/19/2022","BF11 Muscle Gang Cauliflower Rice 低碳低澱粉增肌藜麥椰菜米","Body Fit","Just Kitchen - Sai Ying Pun","99.8000","1","1","HKD","Yes",""
"11/19/2022","Body Fit 二人套餐","Body Fit","Just Kitchen - Chai Wan","529.2000","3","3","HKD","Yes",""
"11/19/2022","BT11 香菇肉燥百頁豆腐 Fried Tofu with Minced Pork Sauce","Inluck","Just Kitchen - Sai Ying Pun","67.3000","1","1","HKD","Yes",""
"11/19/2022","","Inluck","Just Kitchen - Sai Ying Pun","0.0000","0","1","HKD","No",""
"11/19/2022","MD02 牛丼 Gyudon","Master Don","Just Kitchen - Sai Ying Pun","213.0000","3","3","HKD","Yes",""
"11/19/2022","Cola Zero 零系可樂","Inluck","Just Kitchen - Sai Ying Pun","88.0000","4","1","HKD","Yes",""
"11/19/2022","MB08 美式辣雞堡 Nashville Hot Chicken Tender Sandwich","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"11/19/2022","零系可樂 Cola Zero","Body Fit","Just Kitchen - Chai Wan","8.0000","2","1","HKD","No","Body Fit 二人套餐"
"11/19/2022","不加洋蔥 No Onions","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","MB03 特製雙層牛肉堡 Beast Style"
"11/19/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Kwun Tong","8.4000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"11/19/2022","BF02 Leggy Stunner 美腿雞扒藜麥飯","Body Fit","Just Kitchen - Chai Wan","157.6000","2","1","HKD","Yes",""
"11/19/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/19/2022","可樂 Coca Cola","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","22.0000","1","1","HKD","Yes",""
"11/19/2022","Cola Zero 零系可樂","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"11/19/2022","海苔鹽酥雞 Seaweed T.F.C","[Roo] Taipei Streets","Just Kitchen - Sai Ying Pun","30.0000","1","1","HKD","No","阿嫲滷肉乾拌麵 Braised Pork Dry Noodle IL06"
"11/19/2022","Maso braised pork | 麻瘦粹魯","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","7.0000","1","1","HKD","No","招牌雞腿魯肉便當 Crispy Taste Chicken Thigh Bento FC06"
"11/19/2022","Ketchup 茄汁","Body Fit","Just Kitchen - Sai Ying Pun","2.0000","2","1","HKD","Yes",""
"11/19/2022","BF02 美腿雞扒藜麥飯 Leggy Stunner","Body Fit","Just Kitchen - Sai Ying Pun","78.8000","1","1","HKD","Yes",""
"11/19/2022","Chandler Style 美式雙層牛肉堡 MB04","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","123.9000","1","1","HKD","Yes",""
"11/19/2022","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","507.3000","3","3","HKD","Yes",""
"11/19/2022","清燉牛肉麵 Clear Broth Beef Noodle BT03","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","303.0000","3","2","HKD","Yes",""
"11/19/2022","特製波浪酥薯 (微辣) Beast Style Fries (Seasoned)","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","20.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/19/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Chai Wan","8.4000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"11/19/2022","低碳低澱粉雞胸餐盒 Sous Vide Chicken Breast Low Carb Bento BF11","[Roo]Go Lean","Just Kitchen - Kwun Tong","499.0000","5","3","HKD","Yes",""
"11/19/2022","BF16 低碳低澱粉牛扒藜麥椰菜米 Expert Tender Cauliflower Rice","Body Fit","Just Kitchen - Sai Ying Pun","162.8000","1","1","HKD","Yes",""
"11/19/2022","豬怕肥捲餅 Honey Pork Chop Wrap BF33","[Roo]Go Lean","Just Kitchen - Kwun Tong","85.0000","1","1","HKD","Yes",""
"11/19/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","2","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"11/19/2022","IL07 Spicy Braised Pork Dry Noodle 家傳辣滷肉拌麵","Inluck","Just Kitchen - Sai Ying Pun","66.7000","1","1","HKD","Yes",""
"11/19/2022","淡謀謀凍檸檬⽔ Iced Lemon Water","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"11/19/2022","OOHA Peach 白桃烏龍茶味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","2","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/19/2022","不加洋蔥 No Onions","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/19/2022","MB10 Seasoned Crinkle Fries 霹靂波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/19/2022","MB07 Crispy Chicken Tender Sandwich 美式脆雞堡","Mr. Beast Burger","Just Kitchen - Chai Wan","96.6000","1","1","HKD","Yes",""
"11/19/2022","MB12 Beast Style Fries 特製波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","16.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"11/19/2022","美式辣雞堡 Nashville Hot Chicken Tender Sandwich","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/19/2022","MB07 美式脆雞堡 Crispy Chicken Tender Sandwich","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"11/19/2022","IL11 Cabbage 川燙燙香檸高麗菜盤","Inluck","Just Kitchen - Sai Ying Pun","62.6000","2","2","HKD","Yes",""
"11/19/2022","舒肥豬里肌健康餐盒 Pork Loin Bento BF03","[Roo]Go Lean","Just Kitchen - Chai Wan","178.6000","2","2","HKD","Yes",""
"11/19/2022","MB12 特製波浪酥薯 Beast Style Fries","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","20.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/19/2022","雪碧 Sprite","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/19/2022","舒肥豬里肌健康餐盒 Pork Loin Bento BF03","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","178.6000","2","2","HKD","Yes",""
"11/18/2022","Sprite 雪碧","Body Fit","Just Kitchen - Kwun Tong","14.0000","1","1","HKD","No","BF02 Leggy Stunner 美腿雞扒藜麥飯"
"11/18/2022","追加香蔥","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","沙嗲牛肉眼扒"
"11/18/2022","低碳低澱粉雞胸餐盒 Sous Vide Chicken Breast Low Carb Bento BF11","[Roo]Go Lean","Just Kitchen - Chai Wan","99.8000","1","1","HKD","Yes",""
"11/18/2022","零系可樂 Cola Zero","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/18/2022","IL08 麻醬胡了雞絲麵 Chicken Noodle with Sesame Paste","Inluck","Just Kitchen - Sai Ying Pun","97.6000","1","1","HKD","Yes",""
"11/18/2022","MB06 翻轉牛肉芝士堡 Karl's Deluxe","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","92.4000","1","1","HKD","Yes",""
"11/18/2022","美式辣雞堡 Nashville Hot Chicken Tender Sandwich","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","2","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/18/2022","Unseasoned 原味","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/18/2022","MB10 Seasoned Crinkle Fries 霹靂波浪酥薯","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/18/2022","Cola Zero 零系可樂","Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/18/2022","IL04 機運大開雞排飯 Fried Chicken Rice","Inluck","Just Kitchen - Sai Ying Pun","88.9000","1","1","HKD","Yes",""
"11/18/2022","IL02 Mala Braised Pork Rice 麻辣肉臊飯","Inluck","Just Kitchen - Sai Ying Pun","76.2000","1","1","HKD","Yes",""
"11/18/2022","Chandler Style 美式雙層牛肉堡 MB04","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","123.9000","1","1","HKD","Yes",""
"11/18/2022","低碳低澱粉牛扒餐盒 Beef Tenderloin Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","162.8000","1","1","HKD","Yes",""
"11/18/2022","The Salmon Supreme Special 極上三文魚粉紅之選","Body Fit","Just Kitchen - Quarry Bay","2646.0000","27","22","HKD","Yes",""
"11/18/2022","Sous Vide Chicken Breast 慢煮雞胸","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","50.4000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
"11/18/2022","淡謀謀凍檸檬⽔ Iced Lemon Water","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","14.0000","1","1","HKD","No","舒肥雞胸健康餐盒 Chicken Breast Bento BF01"
"11/18/2022","唐山排骨魯肉便當 Taste Worthy Pork Cutlet Bento FC04","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","89.0000","1","1","HKD","Yes",""
"11/18/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Kwun Tong","157.6000","2","1","HKD","Yes",""
"11/18/2022","MD08 蒲燒三文魚丼 Kabayaki Salmon Don","Master Don","Just Kitchen - Sai Ying Pun","123.0000","1","1","HKD","Yes",""
"11/18/2022","追加青瓜","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","香茅雞腿"
"11/18/2022","麻醬胡了雞絲麵 Chicken Noodle with Sesame Paste","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","196.0000","2","1","HKD","Yes",""
"11/18/2022","霹靂波浪酥薯 (微辣) Signature Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/18/2022","Coca Cola 可樂","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/18/2022","BF02 Leggy Stunner 美腿雞扒藜麥飯","Body Fit","Just Kitchen - Kwun Tong","78.8000","1","1","HKD","Yes",""
"11/18/2022","美式脆雞堡 Crispy Chicken Tender Sandwich","[Roo] Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","2","2","HKD","No","Chicken Sandwich Combo 美式雞肉堡套餐 MB02"
"11/18/2022","清燉牛肉麵 Clear Broth Beef Noodle BT03","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","101.0000","1","1","HKD","Yes",""
"11/18/2022","MD03 汁燒豚丼 Buta Don","Master Don","Just Kitchen - Sai Ying Pun","284.0000","4","4","HKD","Yes",""
"11/18/2022","霹靂波浪酥薯 (微辣) Signature Crinkle Fries","[Roo] Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/18/2022","Extra Spring Onions 多蔥","[Roo] Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","🌱 Vegetarian Delight 素食之選 BM05"
"11/18/2022","MD05 照燒雞腿丼 Teriyaki Chicken Don","Master Don","Just Kitchen - Sai Ying Pun","70.0000","1","1","HKD","Yes",""
"11/18/2022","IL02 麻辣肉臊飯 Mala Braised Pork Rice","Inluck","Just Kitchen - Sai Ying Pun","76.2000","1","1","HKD","Yes",""
"11/18/2022","+黃金滷蛋 Braised Egg","[Roo]Hometown Beef Noodle","Just Kitchen - Sai Ying Pun","8.0000","1","1","HKD","No","香菇肉燥乾拌麵 Dry Dau Shiau Mien BT07"
"11/18/2022","⭐ 唐揚雞丼 Karaage Chicken Don MD06","[Roo] Ginza-don","Just Kitchen - Sai Ying Pun","71.0000","1","1","HKD","Yes",""
"11/18/2022","IL31 Over-Easy Egg 八點擋太陽花煎蛋","Inluck","Just Kitchen - Sai Ying Pun","20.4000","1","1","HKD","Yes",""
"11/18/2022","MB08 Nashville Hot Chicken Tender Sandwich 美式辣雞堡","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","Premium Combo"
"11/18/2022","舒肥雞腿健康餐盒 Chicken Leg Bento BF02","[Roo]Go Lean","Just Kitchen - Chai Wan","157.6000","2","2","HKD","Yes",""
"11/18/2022","雪碧 Sprite","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","MB02 美式雞肉堡套餐 Chicken Sandwich Combo"
"11/18/2022","低碳低澱粉豬里肌餐盒 Pork Chop Low Carb Bento BF13","[Roo]Go Lean","Just Kitchen - Quarry Bay","210.0000","2","2","HKD","Yes",""
"11/18/2022","BF12 Leggy Stunner Cauliflower Rice 低碳低澱粉雞扒藜麥椰菜米","Body Fit","Just Kitchen - Sai Ying Pun","99.8000","1","1","HKD","Yes",""
"11/18/2022","OOHA Yuzu 柚子海鹽味汽水 330mL","[Roo] Mr. Beast Burger","Just Kitchen - Sai Ying Pun","0.0000","1","1","HKD","No","Beast Style Burger Combo 特製雙層牛肉堡套餐 MB01"
"11/18/2022","IL31 八點擋太陽花煎蛋 Over-Easy Egg","Inluck","Just Kitchen - Sai Ying Pun","20.4000","1","1","HKD","Yes",""
"11/18/2022","MB02 Chicken Sandwich Combo 美式雞肉堡套餐","Mr. Beast Burger","Just Kitchen - Quarry Bay","107.0000","1","1","HKD","Yes",""
"11/18/2022","Seasoned 調味(微辣)","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","1","1","HKD","No","MB01 Beast Style Burger Combo 特製雙層牛肉堡套餐"
"11/18/2022","BF32 增肌減脂卷 Muscle Gang Wrap","Eats365 Kiosk","Just Kitchen - Kwun Tong","60.0000","1","1","HKD","Yes",""
"11/18/2022","BM01 Cold Cut Classic 越式經典","Banh Mi Kitchen","Just Kitchen - Quarry Bay","156.0000","2","2","HKD","Yes",""
"11/18/2022","IL11 炒野菜 Stir-Fry Vegetables","Master Don","Just Kitchen - Sai Ying Pun","50.0000","2","2","HKD","Yes",""
"11/18/2022","BF03 活力豬扒藜麥飯 Energy Bomb","Body Fit","Just Kitchen - Sai Ying Pun","89.3000","1","1","HKD","Yes",""
"11/18/2022","雪碧 Sprite","Mr. Beast Burger","Just Kitchen - Chai Wan","0.0000","1","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/18/2022","Braised Egg 黃金滷蛋","Body Fit","Just Kitchen - Sai Ying Pun","8.4000","1","1","HKD","No","BF12 Leggy Stunner Cauliflower Rice 低碳低澱粉雞扒藜麥椰菜米"
"11/18/2022","IL07 Spicy Braised Pork Dry Noodle 家傳辣滷肉拌麵","Inluck","Just Kitchen - Sai Ying Pun","66.7000","1","1","HKD","Yes",""
"11/18/2022","MB10 霹靂波浪酥薯 Seasoned Crinkle Fries","Mr. Beast Burger","Just Kitchen - Kwun Tong","0.0000","2","1","HKD","No","MB01 特製雙層牛肉堡套餐 Beast Style Burger Combo"
"11/18/2022","BF12 低碳低澱粉雞扒藜麥椰菜米 Leggy Stunner Cauliflower Rice","Body Fit","Just Kitchen - Kwun Tong","99.8000","1","1","HKD","Yes",""
"11/18/2022","BF01 Muscle Gang 增肌減脂藜麥飯","Body Fit","Just Kitchen - Quarry Bay","60.0000","1","1","HKD","Yes",""
"11/18/2022","不要辣","Banh Mi Kitchen","Just Kitchen - Kwun Tong","0.0000","2","2","HKD","No","沙嗲牛肉眼扒"
"11/18/2022","零系可樂 Cola Zero","[Roo]Go Lean","Just Kitchen - Chai Wan","14.0000","1","1","HKD","No","舒肥豬里肌健康餐盒 Pork Loin Bento BF03"
"11/18/2022","淡謀謀熱檸檬⽔ Hot Lemon Water","[Roo]鬍鬚張 Formosa Chang","Just Kitchen - Sai Ying Pun","10.0000","1","1","HKD","No","鬍鬚張經典-魯肉飯便當 Taiwan Signature Braised Pork Bento FC02"
"11/18/2022","MB08 Nashville Hot Chicken Tender Sandwich 美式辣雞堡","Mr. Beast Burger","Just Kitchen - Quarry Bay","0.0000","1","1","HKD","No","MB02 Chicken Sandwich Combo 美式雞肉堡套餐"
"11/18/2022","舒肥雞胸健康餐盒 Chicken Breast Bento BF01","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","236.4000","3","2","HKD","Yes",""
"11/18/2022","Braised Egg 黃金滷蛋","[Roo]Go Lean","Just Kitchen - Sai Ying Pun","8.4000","1","1","HKD","No","舒肥雞腿健康餐盒 Chicken Leg Bento BF02"
